"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","256","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","251","","","","0"
"2004-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","245","","","","0"
"2005-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","243","","","","0"
"2005-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","240","","","","0"
"2005-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","237","","","","0"
"2005-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","234","","","","0"
"2006-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","236","","","","0"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","237","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","238","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","237","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","235","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","236","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","237","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","239","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","244","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","247","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","249","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","253","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","258","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","261","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","262","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","263","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","264","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","268","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","271","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","271","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","272","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","275","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","278","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","281","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","281","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","284","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","288","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","289","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","291","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","291","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","291","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","291","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","292","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","294","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","297","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","298","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","298","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","298","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","298","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","302","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","303","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","304","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","306","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Child care services in the home","Dollars","81","millions","6","v62700562","1.1.1.119","308","","","","0"
