"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","157857","","","","0"
"1996-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","160429","","","","0"
"1997-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","162881","","","","0"
"1997-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","164131","","","","0"
"1997-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","166297","","","","0"
"1997-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","167465","","","","0"
"1998-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","167637","","","","0"
"1998-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","169802","","","","0"
"1998-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","170786","","","","0"
"1998-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","171166","","","","0"
"1999-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","173571","","","","0"
"1999-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","175210","","","","0"
"1999-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","177300","","","","0"
"1999-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","179091","","","","0"
"2000-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","181096","","","","0"
"2000-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","182693","","","","0"
"2000-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","185049","","","","0"
"2000-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","185287","","","","0"
"2001-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","186897","","","","0"
"2001-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","187365","","","","0"
"2001-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","187822","","","","0"
"2001-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","190349","","","","0"
"2002-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","193199","","","","0"
"2002-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","195539","","","","0"
"2002-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","195925","","","","0"
"2002-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","197897","","","","0"
"2003-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","198961","","","","0"
"2003-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","200716","","","","0"
"2003-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","202664","","","","0"
"2003-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","203086","","","","0"
"2004-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","205847","","","","0"
"2004-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","206934","","","","0"
"2004-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","208874","","","","0"
"2004-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","210589","","","","0"
"2005-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","213703","","","","0"
"2005-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","215617","","","","0"
"2005-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","217159","","","","0"
"2005-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","219358","","","","0"
"2006-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","222698","","","","0"
"2006-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","224778","","","","0"
"2006-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","227392","","","","0"
"2006-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","229865","","","","0"
"2007-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","232329","","","","0"
"2007-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","235817","","","","0"
"2007-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","238032","","","","0"
"2007-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","242441","","","","0"
"2008-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","244399","","","","0"
"2008-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","244683","","","","0"
"2008-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","244845","","","","0"
"2008-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","241779","","","","0"
"2009-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","240942","","","","0"
"2009-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","243231","","","","0"
"2009-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","246004","","","","0"
"2009-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","247753","","","","0"
"2010-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","250548","","","","0"
"2010-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","252716","","","","0"
"2010-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","254934","","","","0"
"2010-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","257342","","","","0"
"2011-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","257764","","","","0"
"2011-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","258963","","","","0"
"2011-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","259999","","","","0"
"2011-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","261796","","","","0"
"2012-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","263430","","","","0"
"2012-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","263730","","","","0"
"2012-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","265346","","","","0"
"2012-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","266810","","","","0"
"2013-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","268499","","","","0"
"2013-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","270980","","","","0"
"2013-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","273026","","","","0"
"2013-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","274742","","","","0"
"2014-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","275661","","","","0"
"2014-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","278234","","","","0"
"2014-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","280301","","","","0"
"2014-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","282354","","","","0"
"2015-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","282937","","","","0"
"2015-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","284338","","","","0"
"2015-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","286502","","","","0"
"2015-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","288520","","","","0"
"2016-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","288838","","","","0"
"2016-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","289988","","","","0"
"2016-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","291971","","","","0"
"2016-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","294152","","","","0"
"2017-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","297466","","","","0"
"2017-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","301374","","","","0"
"2017-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","304266","","","","0"
"2017-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","306047","","","","0"
"2018-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","308108","","","","0"
"2018-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","309864","","","","0"
"2018-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","311684","","","","0"
"2018-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","311670","","","","0"
"2019-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","313374","","","","0"
"2019-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","314179","","","","0"
"2019-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","315543","","","","0"
"2019-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","317671","","","","0"
"2020-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","310866","","","","0"
"2020-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","266725","","","","0"
"2020-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","301147","","","","0"
"2020-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","302621","","","","0"
"2021-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","304221","","","","0"
"2021-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","304142","","","","0"
"2021-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","320811","","","","0"
"2021-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","324257","","","","0"
"2022-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","326879","","","","0"
"2022-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","336123","","","","0"
"2022-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","338526","","","","0"
"2022-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","340316","","","","0"
"2023-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","342264","","","","0"
"2023-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","342497","","","","0"
"2023-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","343461","","","","0"
"2023-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","346020","","","","0"
"2024-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","347958","","","","0"
"2024-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","349409","","","","0"
"2024-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","353553","","","","0"
"2024-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","356341","","","","0"
"2025-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","357572","","","","0"
"2025-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","361312","","","","0"
"2025-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","360769","","","","0"
"2025-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","363421","","","","0"
"2026-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700682","1.2.1.1","364807","","","","0"
"1981-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15157","","","","0"
"1981-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15301","","","","0"
"1981-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15407","","","","0"
"1981-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15945","","","","0"
"1982-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15712","","","","0"
"1982-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15542","","","","0"
"1982-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15551","","","","0"
"1982-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15598","","","","0"
"1983-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15731","","","","0"
"1983-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15667","","","","0"
"1983-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15790","","","","0"
"1983-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15783","","","","0"
"1984-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","15804","","","","0"
"1984-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16021","","","","0"
"1984-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16092","","","","0"
"1984-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16061","","","","0"
"1985-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16267","","","","0"
"1985-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16179","","","","0"
"1985-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16439","","","","0"
"1985-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16429","","","","0"
"1986-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16228","","","","0"
"1986-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16546","","","","0"
"1986-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16561","","","","0"
"1986-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16407","","","","0"
"1987-01","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16439","","","","0"
"1987-04","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16637","","","","0"
"1987-07","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16800","","","","0"
"1987-10","Canada","2016A000011124","2017 constant prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700683","1.2.1.2","16834","","","","0"
